,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.654256451846474,2.6248784456329646,2.6283412662100853,7.448267048876917,3.5722280152835526,3.917764700105859,1.3738168150730843,-2.239018890686187,3.918873945309949,-0.6393895126531497,7.665446449591813,3.39923499481138,2.281836846739019,4.3142327024001395,3.2509846953480177,2.3100390490092266,2.939001374369122,-0.9626605337981358,2.855056651996832
1.703496713665724,2.540545316514395,2.750076514141975,7.403495246529463,3.439991963900307,3.781859900575626,1.3925801459298823,-2.2268736754860017,3.9427829798015663,-0.5710470710967277,7.777726551700162,3.346006822044415,2.63039093058374,4.117722680271513,3.680946546997889,2.1608830785652478,2.861213533215352,-1.2631009933230768,2.795328319250817
1.753572969399708,2.4095219812045183,2.8259059406662654,7.26058769842521,3.3363915856343556,3.65154826819495,1.411665578618269,-2.176744819431457,3.9330142522773555,-0.5969003757274778,8.062867056825588,3.258492077799432,2.9197256219066903,3.8787257707139933,4.124985346151735,2.0549429043045917,2.769145149507698,-1.5429031018768438,2.873893325003892
1.8049349630085392,2.2666619625163467,2.8821910098850014,7.140469407072757,3.2408149036585288,3.5001936269254696,1.4240303755497736,-2.1236394178189766,3.916124808113155,-0.6832582176756836,8.398750199939352,3.191385476552004,3.1562715093342133,3.671069365760725,4.485286892112099,2.0269008161330166,2.6600071071709386,-1.72802331377778,3.0636443561148234
1.8533932228419872,2.0785651406704284,2.868256495792703,6.9820642852167225,3.1682437461313544,3.295407257601906,1.411240315578076,-2.0004008676765133,3.750394062668048,-0.7447845639336106,8.683999011457328,3.1539295199943616,3.274793363813372,3.4563321033622616,4.712532285515945,1.9821165777569063,2.530883448204535,-1.880837447844761,3.364847338137066
1.9036445433160527,1.9284942453248064,2.8123708432152403,6.81605516821757,3.1392996924527283,3.0855377587472823,1.4163487307620681,-1.903528177388941,3.5257302914014454,-0.8191621933921218,8.957639283386186,3.0545351416219075,3.360123840118629,3.2497111915964596,4.74956678871227,1.976574173833352,2.4165026057403862,-1.992613654789201,3.7217137449511393
1.953670268141953,1.800927651789478,2.7438132349037088,6.698391871167784,3.152087745501598,2.7960994480103665,1.4538938501825691,-1.7692716338460732,3.287326245468754,-0.9072834336280473,9.01760585878401,2.9669451663941695,3.3796163570123428,3.0291306259440427,4.647418138127802,2.0383691970906943,2.3333241338926745,-2.0860675136164426,4.08083450705165
2.0043637183292358,1.749833245893735,2.647455252628423,6.662526646240095,3.20592582044718,2.4694298634695855,1.4867661419646432,-1.6708019424755731,3.1065450127713157,-0.9151750827463259,8.918887191335513,2.8884897384672006,3.3080094869609282,2.794246268082306,4.410018554173113,2.033365215392436,2.257616716094283,-2.112343521964718,4.43809416643182
2.0545774080649912,1.6758957979078604,2.5151899955362045,6.691073999282819,3.271589814457627,2.136068080938387,1.5476602287108538,-1.6040972850538777,2.886498007130397,-0.9006522730247162,8.72232623107702,2.7605087966964024,3.167227378458006,2.6048440116209868,4.115027204711129,2.060188999361623,2.234916311406306,-2.127970778070822,4.798140045013755
2.10485314446972,1.63159881745859,2.333793486542752,6.740010735041709,3.350547898129084,1.7820890524875868,1.6222378149893846,-1.5834228787740072,2.6617689161076514,-0.832126423294048,8.392769795515429,2.624614536214654,3.0767761865822374,2.427187045362289,3.7493297365157567,2.037878589288298,2.2530073551147005,-2.15183490216935,5.150449723868274
2.151923094348907,1.6365195502749534,2.144552468746554,6.795194182713458,3.3925717462548146,1.4638235201084289,1.6718017560783194,-1.6559253651642656,2.5207203335872768,-0.7714961826952953,7.905540176525718,2.4848745411845203,2.9586372704525834,2.2699570961303435,3.3924322816265646,1.9567263317730266,2.298838649279793,-2.2407761596593825,5.4560611717920295
2.203750941397629,1.7128600979230622,1.9384156690058818,6.8316987630563455,3.3992034038665038,1.1505895843717457,1.675996097237224,-1.7223656423413685,2.465942314006302,-0.8332770989709983,7.2669583567675415,2.315619406342107,2.852762400501867,2.205241553934931,3.0997190258333664,1.7938060365629775,2.33878059870372,-2.35837576538289,5.713182202275948
2.2536987617850173,1.7937201942765442,1.7545112715617033,6.880771638923289,3.3414145445103287,0.9013757455010932,1.6671369053240026,-1.7740855110837042,2.4503315025551,-0.9618558784105384,6.545429857417598,2.154805518253907,2.8104822940039735,2.133732004920852,2.873666484364765,1.6334012166285687,2.3604363598332982,-2.528221466890419,5.918693377835419
2.3054763925632265,1.8351664229514044,1.6943537458697602,6.9006581461875625,3.3134901439629756,0.7882789605710324,1.6484789620257287,-1.7945130674112788,2.492122898047546,-1.0337461249412279,6.221067020903988,2.069141140006008,2.764366788638088,2.102836277210012,2.7834950401880096,1.5510804064119985,2.3820761769789036,-2.5931803388854986,6.018250651267618
